datetime,commission,exec_id,last_price,last_quantity,order_book_id,order_id,position_effect,side,symbol,tax,trading_datetime,transaction_cost
2016-02-03 15:00:00,19.89477,1492234776,2883.3,1,IF1606,1492234770,OPEN,BUY,沪深1606,0,2016-02-03 15:00:00,19.89477
2016-04-07 15:00:00,20.337543,1492234777,2947.47,1,IF1606,1492234771,CLOSE,SELL,沪深1606,0,2016-04-07 15:00:00,20.337543
2016-04-07 15:00:00,20.337543,1492234778,2947.47,1,IF1606,1492234772,OPEN,SELL,沪深1606,0,2016-04-07 15:00:00,20.337543
2016-04-14 15:00:00,23.12604,1492234779,3351.6,1,IF1606,1492234773,CLOSE,BUY,沪深1606,0,2016-04-14 15:00:00,23.12604
2016-04-14 15:00:00,23.12604,1492234780,3351.6,1,IF1606,1492234774,OPEN,BUY,沪深1606,0,2016-04-14 15:00:00,23.12604
2016-04-18 15:00:00,20.615475,1492234781,2987.75,1,IF1606,1492234775,CLOSE,SELL,沪深1606,0,2016-04-18 15:00:00,20.615475
2016-04-18 15:00:00,20.615475,1492234782,2987.75,1,IF1606,1492234776,OPEN,SELL,沪深1606,0,2016-04-18 15:00:00,20.615475
2016-05-27 15:00:00,21.978432,1492234783,3185.28,1,IF1606,1492234777,CLOSE,BUY,沪深1606,0,2016-05-27 15:00:00,21.978432
2016-05-27 15:00:00,21.978432,1492234784,3185.28,1,IF1606,1492234778,OPEN,BUY,沪深1606,0,2016-05-27 15:00:00,21.978432
