datetime,commission,exec_id,last_price,last_quantity,order_book_id,order_id,position_effect,side,symbol,tax,trading_datetime,transaction_cost
2016-01-04 15:00:00,83.275794,1492154801,9.914,10500,000001.XSHE,1492154750,,BUY,平安银行,0,2016-01-04 15:00:00,83.275794
